Bar0, 65.25458248472506
Bar1, 78.81873727087579
Bar2, 78.81873727087579
Bar3, 78.4521384928717
Bar4, 82.85132382892057
Bar5, 83.21792260692466
Bar6, 87.98370672097761
Bar7, 87.98370672097761
Bar8, 87.98370672097761
Bar9, 87.98370672097761
Bar10, 87.98370672097761
Bar11, 91.64969450101835
Bar12, 92.0162932790224
Bar13, 92.0162932790224
Bar14, 91.64969450101835
Bar15, 92.0162932790224
Bar16, 91.64969450101835
Bar17, 95.31568228105908
Bar18, 95.31568228105908
Bar19, 95.31568228105908
Bar20, 108.14663951120164
Bar21, 115.11201629327903
Bar22, 115.11201629327903
Bar23, 115.11201629327903
Bar24, 120.97759674134421
Bar25, 135.2749490835031
Bar26, 139.30753564154793
Bar27, 139.30753564154793
