Bar0, 78.20224719101124
Bar1, 77.90262172284645
Bar2, 82.09737827715357
Bar3, 82.09737827715357
Bar4, 85.3932584269663
Bar5, 85.6928838951311
Bar6, 85.6928838951311
Bar7, 85.3932584269663
Bar8, 85.3932584269663
Bar9, 85.6928838951311
Bar10, 89.58801498127342
Bar11, 89.58801498127342
Bar12, 89.28838951310863
Bar13, 89.88764044943821
Bar14, 89.58801498127342
Bar15, 89.58801498127342
Bar16, 89.88764044943821
Bar17, 93.48314606741573
Bar18, 93.78277153558052
Bar19, 94.08239700374531
Bar20, 99.77528089887642
Bar21, 100.374531835206
Bar22, 100.07490636704121
Bar23, 100.07490636704121
Bar24, 99.77528089887642
Bar25, 108.76404494382022
Bar26, 122.24719101123596
Bar27, 143.52059925093633
