Bar0, 78.22222222222221
Bar1, 78.22222222222221
Bar2, 78.22222222222221
Bar3, 78.22222222222221
Bar4, 83.39393939393938
Bar5, 83.39393939393938
Bar6, 87.27272727272728
Bar7, 87.27272727272728
Bar8, 87.27272727272728
Bar9, 87.59595959595958
Bar10, 87.59595959595958
Bar11, 90.82828282828282
Bar12, 91.15151515151513
Bar13, 94.38383838383841
Bar14, 94.38383838383841
Bar15, 97.2929292929293
Bar16, 98.26262626262626
Bar17, 98.26262626262626
Bar18, 98.26262626262626
Bar19, 101.4949494949495
Bar20, 101.4949494949495
Bar21, 101.81818181818181
Bar22, 101.81818181818181
Bar23, 110.22222222222223
Bar24, 110.54545454545455
Bar25, 110.22222222222223
Bar26, 128.3232323232323
Bar27, 127.67676767676768
