Bar0, 86.62626262626263
Bar1, 93.73737373737373
Bar2, 93.73737373737373
Bar3, 93.73737373737373
Bar4, 93.73737373737373
Bar5, 98.9090909090909
Bar6, 98.9090909090909
Bar7, 99.23232323232324
Bar8, 99.23232323232324
Bar9, 103.11111111111111
Bar10, 103.11111111111111
Bar11, 103.11111111111111
Bar12, 103.11111111111111
Bar13, 107.63636363636364
Bar14, 107.63636363636364
Bar15, 107.95959595959596
Bar16, 107.95959595959596
Bar17, 107.95959595959596
Bar18, 113.13131313131315
Bar19, 113.13131313131315
Bar20, 113.13131313131315
Bar21, 116.36363636363637
Bar22, 116.36363636363637
Bar23, 120.8888888888889
Bar24, 120.8888888888889
Bar25, 125.73737373737373
Bar26, 131.55555555555557
Bar27, 145.13131313131314
