Bar0, 93.59139784946237
Bar1, 107.35483870967742
Bar2, 107.35483870967742
Bar3, 107.01075268817205
Bar4, 114.23655913978496
Bar5, 120.43010752688173
Bar6, 120.43010752688173
Bar7, 120.08602150537635
Bar8, 120.08602150537635
Bar9, 124.55913978494624
Bar10, 124.55913978494624
Bar11, 129.37634408602153
Bar12, 129.37634408602153
Bar13, 129.37634408602153
Bar14, 129.37634408602153
Bar15, 135.2258064516129
Bar16, 135.2258064516129
Bar17, 134.88172043010755
Bar18, 134.88172043010755
Bar19, 134.88172043010755
Bar20, 139.01075268817203
Bar21, 139.01075268817203
Bar22, 139.01075268817203
Bar23, 139.01075268817203
Bar24, 138.66666666666669
Bar25, 139.01075268817203
Bar26, 146.92473118279568
Bar27, 156.21505376344086
