Bar0, 53.83104125736741
Bar1, 54.223968565815326
Bar2, 63.654223968565816
Bar3, 74.65618860510807
Bar4, 75.44204322200395
Bar5, 82.90766208251475
Bar6, 82.90766208251475
Bar7, 86.83693516699412
Bar8, 87.22986247544206
Bar9, 94.69548133595286
Bar10, 94.69548133595286
Bar11, 99.80353634577604
Bar12, 106.48330058939099
Bar13, 118.66404715127703
Bar14, 119.05697445972496
Bar15, 119.05697445972496
Bar16, 133.59528487229863
Bar17, 139.09626719056976
Bar18, 144.5972495088409
Bar19, 165.42239685658154
Bar20, 173.2809430255403
Bar21, 183.49705304518665
