Bar0, 87.43902439024389
Bar1, 110.48780487804879
Bar2, 110.48780487804879
Bar3, 110.48780487804879
Bar4, 110.48780487804879
Bar5, 110.48780487804879
Bar6, 110.48780487804879
Bar7, 114.8780487804878
Bar8, 115.2439024390244
Bar9, 119.26829268292683
Bar10, 119.26829268292683
Bar11, 119.26829268292683
Bar12, 126.58536585365852
Bar13, 126.58536585365852
Bar14, 133.17073170731706
Bar15, 133.17073170731706
Bar16, 133.17073170731706
Bar17, 137.5609756097561
Bar18, 137.5609756097561
Bar19, 137.5609756097561
Bar20, 143.78048780487805
Bar21, 148.53658536585365
Bar22, 151.82926829268294
Bar23, 151.82926829268294
Bar24, 148.17073170731706
Bar25, 160.97560975609755
Bar26, 171.95121951219514
Bar27, 171.95121951219514
