Bar0, 2.175257731958763
Bar1, 2.2989690721649487
Bar2, 2.288659793814433
Bar3, 2.3092783505154637
Bar4, 2.45360824742268
Bar5, 2.45360824742268
Bar6, 2.45360824742268
Bar7, 2.45360824742268
Bar8, 2.463917525773196
Bar9, 2.45360824742268
Bar10, 2.45360824742268
Bar11, 2.577319587628866
Bar12, 2.587628865979382
Bar13, 2.577319587628866
Bar14, 2.587628865979382
Bar15, 2.587628865979382
Bar16, 2.587628865979382
Bar17, 2.783505154639175
Bar18, 2.783505154639175
Bar19, 2.783505154639175
Bar20, 2.7731958762886597
Bar21, 2.917525773195877
Bar22, 2.917525773195877
Bar23, 3.0206185567010313
Bar24, 3.0206185567010313
Bar25, 3.0206185567010313
Bar26, 3.268041237113403
Bar27, 3.268041237113403
